"DELIVERY_CUSTOMER","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(DELIVERY_CUSTOMER)","INVOICE_ID","SERIES_ID","INVOICE_NO","ITEM_ID","CATALOG_NO","DESCRIPTION","CONTRACT","IFSAPP.SALES_PART_API.GET_SALES_PART_REBATE_GROUP(CONTRACT,CATALOG_NO)","INVOICED_QTY","SALE_UM","NULL","PRICE_UM","DECODE(ORDER_NO,NULL,SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),DECODE(CHARGE_GROUP,NULL,NVL(SALE_UNIT_PRICE*(CURR_RATE/DIV_FACTOR),","INVOICE_DATE","NET_DOM_AMOUNT","IFSAPP.COMPANY_FINANCE_API.GET_CURRENCY_CODE(COMPANY)","IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID)","IFSAPP.CONDITION_CODE_API.GET_DESCRIPTION(IFSAPP.CUSTOMER_ORDER_INV_ITEM_API.GET_CONDITION_CODE(COMPANY,INVOICE_ID,ITEM_ID))","ORDER_NO","IFSAPP.CUSTOMER_ORDER_API.GET_AGREEMENT_ID(ORDER_NO)","IFSAPP.CUST_ORD_CUSTOMER_API.GET_CUST_GRP(DELIVERY_CUSTOMER)","CATALOG_GROUP","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_REGION_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_M","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_ADDRESS_API.GET_DISTRICT_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_MARKET_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_MARKET_CODE(O","DECODE(LINE_NO,NULL,(DECODE(ORDER_NO,NULL,IFSAPP.CUSTOMER_INFO_ADDRESS_API.GET_COUNTRY_CODE(DELIVERY_CUSTOMER,IFSAPP.RETURN_MATE","DECODE(ORDER_NO,NULL,IFSAPP.CUST_ORD_CUSTOMER_API.GET_SALESMAN_CODE(DELIVERY_CUSTOMER),IFSAPP.CUSTOMER_ORDER_API.GET_SALESMAN_CO","DECODE(ORDER_NO,NULL,IFSAPP.RETURN_MATERIAL_API.GET_RETURN_APPROVER_ID(RMA_NO),IFSAPP.CUSTOMER_ORDER_API.GET_AUTHORIZE_CODE(ORDE","IFSAPP.CUSTOMER_ORDER_LINE_API.GET_PRICE_LIST_NO(ORDER_NO,LINE_NO,RELEASE_NO,LINE_ITEM_NO)","PARTY","PARTY_TYPE","IDENTITY","IFSAPP.CUST_ORD_CUSTOMER_API.GET_NAME(IDENTITY)","PRICE_ADJUSTMENT","COMPANY","PRICE_CONV"
"DIS049","Jayathu Distributors","861019","INV","289229","29","TIL02","Bifilac Granules (sachets) (15's)","GSH1N","","260","PACKS","","PACKS","1936.78","7/9/2026","503562.8","LKR","","","C238644","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","30","TIL03","COBA-1000 Inj. 10ml (1's)","GSH1N","","39","VLS","","VLS","174.1","7/9/2026","6789.9","LKR","","","C238644","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","31","TIL05","Bifilac Cap's (10's)","GSH1N","","286","PACKS","","PACKS","1075.94","7/9/2026","307718.84","LKR","","","C238644","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","32","MEDO01","Dexamed Elixir 100ml (Dexamethasone Oral Solution 0.5mg/5ml)","GSH1N","","36","BOT","","BOT","882.4","7/9/2026","31766.4","LKR","","","C238644","","DISTRI","MEDOCHEM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","33","PC008","Medigrip-Permeable Non-Woven Synthetic Adhesive Tape BP,10cmx10m (1's)","GSH1N","","6","PCS","","PCS","1865.18","7/9/2026","11191.08","LKR","","","C238644","","DISTRI","ARR PR (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","34","TIL09","PEGLEC Powder 137.15g (Oral) (2's)","GSH1N","","28","PACKS","","PACKS","3143.33","7/9/2026","88013.24","LKR","","","C238644","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","35","TIL10","Ambrolite Syrup 100ml (1's)","GSH1N","","53","BOT","","BOT","410.73","7/9/2026","21768.69","LKR","","","C238644","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","36","SWISS03","Roswiss Tab's 10mg (100's)","GSH1N","","22","PACKS","","PACKS","1851.85","7/9/2026","40740.7","LKR","","","C238644","","DISTRI","ARRB2S","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","37","SWISS04","Roswiss Tab's 20mg (100's)","GSH1N","","12","PACKS","","PACKS","3125.99","7/9/2026","37511.88","LKR","","","C238644","","DISTRI","ARRB2S","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","38","TIL14","AMINOPLUS Syrup 200ml (1's)","GSH1N","","2","BOT","","BOT","1202.07","7/9/2026","2404.14","LKR","","","C238644","","DISTRI","TIL HEALTH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","39","MEDO02","ARFEN Supps. 125mg (Paracetamol) (10's)","GSH1N","","9","PACKS","","PACKS","862.6","7/9/2026","7763.4","LKR","","","C238644","","DISTRI","MEDOCHEM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","40","MEDO03","ARFEN Supps. 250mg (Paracetamol) (10's)","GSH1N","","4","PACKS","","PACKS","1028.8","7/9/2026","4115.2","LKR","","","C238644","","DISTRI","MEDOCHEM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","41","MEDO06","AXETINE Tab's 500mg (Cefuroxime) (10's)","GSH1N","","128","PACKS","","PACKS","1139.6","7/9/2026","145868.8","LKR","","","C238644","","DISTRI","MEDOCHEM","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","42","SWISS17","BISOTAB Tab's 5mg (100's)","GSH1N","","1","PACKS","","PACKS","1187.08","7/9/2026","1187.08","LKR","","","C238644","","DISTRI","ARRB2S","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"DIS049","Jayathu Distributors","861019","INV","289229","43","PUN174","Panum 40mg Tab's (100's)","GSH1N","","77","PACKS","","PACKS","2874.4","7/9/2026","221328.8","LKR","","","C238644","","DISTRI","ARR U (B)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS049","Jayathu Distributors","FALSE","GSH1","1"
"SCH007","Wesley College","861032","INV","289230","1","SEC38","Secure Rigid Strapping Tape (TigerPlast RST) 38mm x 13.7m","GSH1N","","90","PCS","","PCS","2477.118","7/9/2026","222940.62","LKR","","","C238752","","SCHOOLS","SURJAVY","","","SCHOOLS","LK","","GEMABE050","","","Customer","SCH007","Wesley College","FALSE","GSH1","1"
"SCH007","Wesley College","861032","INV","289230","2","BLUE","GS TAPEIT (Special Kinesiology Muscle Tape) (5cmx5m)-BLUE","GSH1N","","15","PCS","","PCS","1859.512","7/9/2026","27892.68","LKR","","","C238752","","SCHOOLS","SPOL SALES","","","SCHOOLS","LK","","GEMABE050","","","Customer","SCH007","Wesley College","FALSE","GSH1","1"
"SCH007","Wesley College","861032","INV","289230","3","NAVY BLUE","GS TAPEIT (Special Kinesiology Muscle Tape) (5cmx5m)-NAVY BLUE","GSH1N","","15","PCS","","PCS","1859.512","7/9/2026","27892.68","LKR","","","C238752","","SCHOOLS","SPOL SALES","","","SCHOOLS","LK","","GEMABE050","","","Customer","SCH007","Wesley College","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861035","INV","289232","1","PUN176","Lorid 10mg Tab 100's","GSH1N","","50","PACKS","","PACKS","1672","7/9/2026","83600","LKR","","","C238364","","DISTRI","ARRA2U","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861035","INV","289232","2","ING009","GOUTNIL Tab's 500mcg (Colchicine) (30's)","GSH1N","","200","PACKS","","PACKS","480.9","7/9/2026","96180","LKR","","","C238364","","DISTRI","ARRA2I","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861036","INV","289233","1","ING009","GOUTNIL Tab's 500mcg (Colchicine) (30's)","GSH1N","","800","PACKS","","PACKS","480.9","7/9/2026","384720","LKR","","","C238367","","DISTRI","ARRA2I","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","1","CFL107","Futop Cream 5gm","GSH1N","","59","TUB","","TUB","670.3","7/9/2026","39547.7","LKR","","","C238633","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","2","CFL108","Cosvate Cream 15gm","GSH1N","","95","TUB","","TUB","515.45","7/9/2026","48967.75","LKR","","","C238633","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","3","CFL110","Pernex Ac 2.5 PCT Gel 20gm","GSH1N","","25","TUB","","TUB","883.1","7/9/2026","22077.5","LKR","","","C238633","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","4","CFL130","Futop B Cream 10gm","GSH1N","","89","TUB","","TUB","937.8","7/9/2026","83464.2","LKR","","","C238633","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","5","CFL131","Rovate Lotion 30ml","GSH1N","","91","BOT","","BOT","547.11","7/9/2026","49787.01","LKR","","","C238633","","DISTRI","ADCOCK","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","6","PBL133","Fludan Caps 5mg 100's","GSH1N","","7","PACKS","","PACKS","7108.2","7/9/2026","49757.4","LKR","","","C238633","","DISTRI","BL SALE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","7","PBL141","Belcid Suspension 240ml","GSH1N","","259","BOT","","BOT","391.74","7/9/2026","101460.66","LKR","","","C238633","","DISTRI","BL SALE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","8","PBL153","Caltamin D Tabs-60's","GSH1N","","17","PACKS","","PACKS","2865.43","7/9/2026","48712.31","LKR","","","C238633","","DISTRI","BL SALE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","9","PBL154","Caltamin Plus Tabs-60's","GSH1N","","5","PACKS","","PACKS","3061.84","7/9/2026","15309.2","LKR","","","C238633","","DISTRI","BL SALE","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","10","CEN104","Sinarest Linctus 100ml","GSH1N","","100","BOT","","BOT","247.25","7/9/2026","24725","LKR","","","C238633","","DISTRI","UL-CEN","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","11","CEN108","Sinarest Nasal Drops 10ml","GSH1N","","94","BOT","","BOT","203.85","7/9/2026","19161.9","LKR","","","C238633","","DISTRI","UL-CEN","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","12","CEN122","Glimitab 1mg 100's","GSH1N","","3","PACKS","","PACKS","682.69","7/9/2026","2048.07","LKR","","","C238633","","DISTRI","ARR C (A)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","13","CEN125","Glimitab 4mg 100's","GSH1N","","3","PACKS","","PACKS","1342.96","7/9/2026","4028.88","LKR","","","C238633","","DISTRI","ARR C (A)","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","14","CEN126","Losatrust 25mg 100's","GSH1N","","4","PACKS","","PACKS","444.44","7/9/2026","1777.76","LKR","","","C238633","","DISTRI","CENTAUR PH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","15","CEN128","Losatrust 50mg 100's","GSH1N","","312","PACKS","","PACKS","621.58","7/9/2026","193932.96","LKR","","","C238633","","DISTRI","CENTAUR PH","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
"DIS015","Nega Marketing Services","861037","INV","289234","16","CEN134","Sinarest PD Nasal Drops 10ml","GSH1N","","84","BOT","","BOT","209.72","7/9/2026","17616.48","LKR","","","C238633","","DISTRI","UL-CEN","","","DISTRI","LK","","GEMABE050","","","Customer","DIS015","Nega Marketing Services","FALSE","GSH1","1"
